Wavelength (nm),N2 Baseline,"DCP (Saturated, 5 nm)","DCP (Saturated, 10 nm)","DCP (Saturated, 15 nm)","DCP (Bottom, 5 nm)","DCP (Bottom, 10 nm)","DCP (Bottom, 15 nm)","DCP (Middle, 5 nm)","DCP (Middle, 10 nm)","DCM (Middle, 15 nm)","DCP (Top, 5 nm)","DCP (Top, 10 nm)","DCP (Top, 15 nm)","DMMP (Saturated, 5 nm)","DMMP (Saturated, 10 nm)","DMMP (Saturated, 15 nm)","DMMP (Bottom, 5 nm)","DMMP (Bottom, 10 nm)","DMMP (Bottom, 15 nm)","DMMP (Middle, 5 nm)","DMMP (Middle, 10 nm)","DMMP (Middle, 15 nm)","DMMP (Top, 5 nm)","DMMP (Top, 10 nm)","DMMP (Top, 15 nm)","EtOH (Saturated, 5 nm)","EtOH (Saturated, 10 nm)","EtOH (Saturated, 15 nm)","EtOH (Bottom, 5 nm)","EtOH (Bottom, 10 nm)","EtOH (Bottom, 15 nm)","EtOH (Middle, 5 nm)","EtOH (Middle, 10 nm)","EtOH (Middle, 15 nm)","EtOH (Top, 5 nm)","EtOH (Top, 10 nmm)","EtOH (Top, 15 nm)","MeOH (Saturated, 5 nm)","MeOH (Saturated, 10 nm)","MeOH (Saturated, 15 nm)","MeOH (Bottom, 5 nm)","MeOH (Bottom, 10 nm)","MeOH (Bottom, 15 nm)","MeOH (Middle, 5 nm)","MeOH (Middle, 10 nm)","MeOH (Middle, 15 nm)","MeOH (Top, 5 nm)","MeOH (Top, 10 nm)","MeOH (Top, 15 nm)","Water (Saturated, 5 nm)","Water (Saturated, 10 nm)","Water (Saturated, 15 nm)","Water (Bottom, 5 nm)","Water (Bottom, 10 nm)","Water (Bottom, 15 nm)","Water (Middle, 5 nm)","Water (Middle, 10 nm)","Water (Middle, 15 nm)","Water (Top, 5 nm)","Water (Top, 10 nm)","Water (Top, 15 nm)"
487.8,0,0.236923778,0.353781348,0.440973423,0.110712884,0.127840282,0.195152134,0.030135978,0.117817799,0.175703462,0.109813413,0.09998059,0.146600945,0.1388592,0.251113071,0.329759548,0.0336923,0.050211026,0.112090661,-0.040206957,0.034380219,0.085851415,0.027739622,0.019581191,0.0596128,0.573072085,0.718015231,0.822402025,0.432600358,0.446396488,0.551574614,0.34916043,0.42589189,0.390040498,0.43910159,0.410110997,0.367735206,0.47867559,0.56919988,0.668069904,0.333875919,0.340163727,0.435718868,0.245320385,0.316105427,0.389484834,0.345952018,0.31210486,0.367354442,0.479144891,0.589278392,0.67169648,0.355416668,0.35545317,0.437171712,0.25931331,0.330027661,0.391684786,0.25931331,0.32587524,0.368884931
487.9,0,0.239180443,0.356568359,0.444531011,0.112202466,0.129509679,0.197238577,0.031298103,0.119252152,0.177598554,0.110504113,0.100539238,0.147253863,0.140765942,0.253457909,0.33277912,0.034949302,0.051608202,0.113875553,-0.03925547,0.035554663,0.087424014,0.028280071,0.019975168,0.06007317,0.575831394,0.721119526,0.82636221,0.434295724,0.448178292,0.553941234,0.35052597,0.427500121,0.391929486,0.439977582,0.410705563,0.368453908,0.481250014,0.57187202,0.671475621,0.335493732,0.3418145,0.437864514,0.246493937,0.317496858,0.391376831,0.34684632,0.312764294,0.368066658,0.48174414,0.591978816,0.67512468,0.357054429,0.357099485,0.43932864,0.2604963,0.331433083,0.393592853,0.2604963,0.326515499,0.369599994
488,0,0.241443566,0.359359042,0.448093575,0.113684102,0.131162297,0.19933543,0.032460276,0.120692429,0.179495281,0.111194009,0.101072309,0.14787991,0.142662624,0.255814212,0.335785779,0.036193061,0.052996059,0.115670082,-0.038288075,0.036725396,0.089007604,0.028810691,0.020366365,0.060524881,0.578545525,0.724183681,0.830280471,0.435981764,0.449949367,0.556298821,0.351881031,0.429113505,0.393825463,0.440824842,0.411280125,0.369155612,0.483833108,0.574548661,0.674862415,0.33711027,0.34345307,0.439990682,0.247669769,0.318892036,0.393266403,0.347739778,0.313405982,0.368777792,0.484329427,0.594672323,0.67853799,0.358684929,0.358754745,0.44147174,0.261667307,0.332837605,0.395496963,0.261667307,0.327151302,0.370303857
488.1,0,0.243700368,0.362167825,0.45166397,0.11518024,0.132824407,0.20143641,0.033615006,0.122120323,0.181413988,0.111879833,0.101606755,0.148511681,0.144574335,0.258164831,0.338812087,0.037442075,0.054393337,0.117464301,-0.037344917,0.037900836,0.090597532,0.029330472,0.020737045,0.060965606,0.581287536,0.727278734,0.834223127,0.437660313,0.45173237,0.558680456,0.353231058,0.430708591,0.395726626,0.441674894,0.411850807,0.369853554,0.486427145,0.577211892,0.67826652,0.338733246,0.345092452,0.44214149,0.248849361,0.320288705,0.39516318,0.348616219,0.314050701,0.369460856,0.486909827,0.597363291,0.681972266,0.360320198,0.36040188,0.443628613,0.262847296,0.334239985,0.39740471,0.262847296,0.327776363,0.370996768
488.2,0,0.245944081,0.364945072,0.455230833,0.11665726,0.134475197,0.203522067,0.034763116,0.123546176,0.183304068,0.112541911,0.102131419,0.149118795,0.146465326,0.260522143,0.341832543,0.03869029,0.055785311,0.119247601,-0.036392465,0.039079863,0.092171574,0.02983638,0.021109212,0.061396894,0.584007678,0.730353681,0.838167886,0.439333608,0.453497717,0.561050372,0.354575106,0.432314996,0.397616736,0.442522236,0.412409353,0.370531705,0.488998918,0.579882521,0.681656325,0.340336959,0.346731487,0.44427188,0.250011591,0.321680724,0.397057908,0.349486347,0.314685985,0.37015081,0.489502398,0.600055154,0.685385405,0.361941617,0.362049921,0.445777188,0.264021281,0.335624559,0.399309013,0.264021281,0.3283821,0.371684121
488.3,0,0.248237309,0.36775772,0.45882522,0.118169103,0.136154199,0.205646039,0.035931271,0.124996926,0.18523282,0.113223495,0.102662712,0.149737455,0.148387901,0.26289982,0.344877605,0.039950384,0.057197477,0.121064115,-0.035423758,0.040270455,0.093779842,0.030366629,0.021481394,0.061830368,0.586783155,0.733460376,0.842152815,0.441044101,0.455296079,0.563454644,0.355965511,0.433950248,0.399542034,0.443393708,0.41297013,0.371229932,0.4916328,0.58258177,0.685101753,0.341986428,0.348399356,0.446444241,0.251205122,0.323105647,0.398976426,0.350377825,0.315333599,0.370835075,0.492117242,0.602786824,0.688857358,0.363595774,0.363723755,0.447956288,0.26522377,0.337055383,0.401249123,0.26522377,0.32901296,0.372375336
488.4,0,0.250505778,0.370565153,0.462415995,0.119655864,0.137826376,0.207749963,0.037102968,0.12643908,0.187152489,0.113898367,0.103171,0.150346109,0.150289708,0.265246049,0.347905022,0.041206114,0.058592642,0.122864129,-0.034470736,0.041448094,0.095369925,0.03086611,0.021834347,0.062255801,0.589530476,0.736563825,0.846114739,0.44273185,0.457074333,0.56584575,0.357307698,0.435562881,0.401457544,0.444230466,0.413526068,0.371913366,0.494216838,0.585258009,0.688517583,0.343599952,0.350044414,0.448600647,0.25239383,0.324498831,0.40088854,0.35124917,0.315952729,0.371516587,0.494734759,0.605500621,0.692305548,0.365230899,0.36538045,0.450118967,0.266407525,0.33846197,0.403175706,0.266407525,0.329622247,0.37306741
488.5,0,0.252764354,0.373378286,0.466022194,0.121153088,0.139494612,0.209862473,0.038271217,0.127889445,0.189065965,0.114556026,0.103685065,0.150928975,0.152203576,0.267618156,0.350948475,0.042455247,0.0599916,0.124663358,-0.033512338,0.042634645,0.096969253,0.03137285,0.022198267,0.062680457,0.592274876,0.739678991,0.850077452,0.444426715,0.458865943,0.568234314,0.358679081,0.43718073,0.403378071,0.445068682,0.414057573,0.372578828,0.496825261,0.587958111,0.691957277,0.345229351,0.351695287,0.450758008,0.253577826,0.325923787,0.402800772,0.352127563,0.316582507,0.372199468,0.497336555,0.608207828,0.695763428,0.366868103,0.367043874,0.452299924,0.267592278,0.33988145,0.405093971,0.267592278,0.330234924,0.373740913
488.6,0,0.255045553,0.376196083,0.469629222,0.122641273,0.141173819,0.211990329,0.039420843,0.129336306,0.190989056,0.115209798,0.104168062,0.151510719,0.154114563,0.269985666,0.353991393,0.043704052,0.061394319,0.126472703,-0.032552354,0.043819157,0.098569575,0.031862025,0.022536439,0.063073529,0.595027809,0.742763403,0.854057509,0.446114355,0.460649824,0.57062782,0.360048863,0.43880578,0.405291063,0.445889646,0.414596527,0.373248955,0.499439565,0.590646726,0.695385263,0.346858287,0.353352268,0.452918673,0.254769852,0.327329253,0.404722748,0.352999164,0.317186746,0.372855948,0.49994239,0.610930786,0.699224188,0.368508348,0.368698809,0.454470962,0.268783064,0.341291219,0.407027158,0.268783064,0.330826705,0.374403755
488.7,0,0.257318174,0.379021086,0.473256288,0.124143445,0.142848108,0.214115786,0.040592829,0.1307882,0.192934843,0.115869976,0.104658237,0.152088379,0.156018906,0.272367141,0.357062547,0.044964926,0.062798725,0.128294825,-0.03158772,0.045002662,0.100177851,0.032368991,0.022869438,0.063480334,0.597787562,0.745884507,0.858042323,0.447819098,0.462460484,0.573042383,0.361411241,0.440444619,0.407228671,0.446719737,0.415135425,0.373915716,0.502048033,0.593344117,0.698828867,0.348493394,0.35501641,0.455091387,0.255966442,0.328753748,0.406632513,0.353854505,0.31780101,0.373521687,0.502560865,0.613655688,0.702708796,0.370154559,0.370379303,0.456654726,0.26997907,0.342712561,0.408970979,0.26997907,0.331427052,0.37507554
488.8,0,0.259613209,0.381861114,0.476883579,0.125659041,0.144526923,0.21625688,0.041774066,0.132245673,0.194868172,0.116525505,0.105154093,0.152675814,0.157949393,0.27475226,0.360130034,0.046230289,0.064224666,0.13011017,-0.030618775,0.046194237,0.101791214,0.032863162,0.023209687,0.063865966,0.60056178,0.749007612,0.86203553,0.449536448,0.464255684,0.575467132,0.362787166,0.442090054,0.409173657,0.447557022,0.415666481,0.374563739,0.504685727,0.596068298,0.702290914,0.35013884,0.356686823,0.457283015,0.257148373,0.330170293,0.408580523,0.354725082,0.318415469,0.374172785,0.505196946,0.616403288,0.706199353,0.37181509,0.372053234,0.45885961,0.271174868,0.344152643,0.410924692,0.271174868,0.332012111,0.375723479
488.9,0,0.261899866,0.384722038,0.480535717,0.127172556,0.146223828,0.218406391,0.042945086,0.133708459,0.196823191,0.117169504,0.105629168,0.153231527,0.15987129,0.277136344,0.363199334,0.047492173,0.065641959,0.131945845,-0.029642747,0.04740264,0.103413959,0.033350822,0.023541939,0.064261606,0.60335152,0.752143997,0.866070779,0.451246294,0.46607162,0.577899843,0.364178022,0.443744322,0.411114746,0.448391865,0.416175803,0.375219124,0.507301575,0.59879234,0.705775911,0.35178065,0.358370007,0.459474184,0.258359987,0.331615856,0.410530445,0.355592291,0.319029651,0.374828642,0.507833083,0.619154552,0.709700513,0.373476967,0.373743665,0.461066556,0.272385685,0.345591973,0.412890211,0.272385685,0.332595287,0.376380257
489,0,0.264181172,0.387535378,0.484172537,0.128667264,0.147921337,0.220540652,0.04412184,0.135164949,0.1987708,0.117808889,0.106108607,0.153789612,0.16178564,0.27951744,0.366279694,0.048768159,0.06705281,0.133781216,-0.028685796,0.048591243,0.105033414,0.033822858,0.023860499,0.064630965,0.606112898,0.755272868,0.870087184,0.45295717,0.467873246,0.580333159,0.365564124,0.445381458,0.413067342,0.449198992,0.416691715,0.37586168,0.509953824,0.60150191,0.709230106,0.353429009,0.360027619,0.461669452,0.259558446,0.333044337,0.412478932,0.3564452,0.319604057,0.375475194,0.510456526,0.621879269,0.713201732,0.375130085,0.375419253,0.463269265,0.273590584,0.347019264,0.414843941,0.273590584,0.333175062,0.377023564
489.1,0,0.266487651,0.39040661,0.487840085,0.130184103,0.149619341,0.222709708,0.045307641,0.136647159,0.20073434,0.118452494,0.106566689,0.154340207,0.163717048,0.281926312,0.36936747,0.050027526,0.068476656,0.135620389,-0.027696158,0.04980127,0.106675449,0.034313278,0.024170848,0.065008919,0.608933068,0.758418699,0.87413089,0.45466953,0.469690806,0.582757548,0.366953924,0.447039155,0.415032258,0.450024681,0.417192229,0.376504716,0.512588185,0.604237925,0.712728812,0.35507784,0.361719567,0.463871594,0.26077982,0.334484653,0.414426728,0.357314109,0.320207493,0.376108311,0.51310518,0.624643768,0.716722957,0.376794217,0.377109431,0.465487393,0.274802069,0.34847033,0.416816494,0.274802069,0.333746404,0.377665732
489.2,0,0.268778396,0.393257563,0.49151317,0.131716416,0.151309619,0.224868978,0.046493172,0.138111059,0.202708568,0.119087099,0.107023188,0.154875128,0.165647334,0.284334155,0.372467698,0.051307532,0.06989831,0.137465226,-0.026723499,0.051010777,0.108299512,0.034782894,0.024481172,0.065364391,0.6117063,0.761573056,0.878166511,0.456390605,0.471513497,0.585222299,0.368344114,0.448706891,0.416998088,0.45084127,0.417692427,0.377128871,0.51523652,0.606973338,0.716228264,0.356732669,0.363406882,0.466084493,0.261989744,0.335935984,0.416403241,0.358160559,0.320801229,0.376733101,0.515772889,0.627413854,0.720257396,0.378473241,0.378811682,0.467711635,0.276012033,0.349927844,0.418800117,0.276012033,0.334318331,0.378294776
489.3,0,0.271088026,0.396140627,0.495195692,0.133230652,0.153027607,0.227050233,0.047686427,0.139603611,0.204675385,0.119715345,0.107489782,0.155420736,0.16758875,0.286723263,0.375574289,0.052577644,0.071331814,0.139315746,-0.025745165,0.05221913,0.109941708,0.035272883,0.02479128,0.065727359,0.614517191,0.76473414,0.882227378,0.458124528,0.473337609,0.587679755,0.369736588,0.450365361,0.418981049,0.451670681,0.418199677,0.377765302,0.517894477,0.60971325,0.719745358,0.358407366,0.365104681,0.468320958,0.263212277,0.337391695,0.418372404,0.359002241,0.321378584,0.377377924,0.518419165,0.630180574,0.723792526,0.380144121,0.380515901,0.469958162,0.27724069,0.351380355,0.420791716,0.27724069,0.334885664,0.378931113
489.4,0,0.273380252,0.398983234,0.498863393,0.13474423,0.154718571,0.229203146,0.048849001,0.141066581,0.206645334,0.120329013,0.107917825,0.155925187,0.169501375,0.289120476,0.378674747,0.05384251,0.072749061,0.14115833,-0.024777975,0.053424409,0.111567526,0.035719842,0.025067415,0.066064941,0.617300345,0.767873735,0.886274616,0.459824212,0.475141546,0.590121022,0.371133991,0.452019254,0.420946738,0.452454845,0.418666805,0.378354548,0.520536327,0.612445892,0.72323235,0.360044276,0.36678376,0.470529867,0.264409145,0.338818145,0.420331249,0.359855252,0.32193174,0.377958583,0.521058514,0.632940586,0.727308587,0.381796564,0.38220539,0.47218337,0.278443382,0.352822148,0.422759962,0.278443382,0.335415398,0.379526924
489.5,0,0.275710434,0.401868071,0.502586526,0.136280202,0.156437798,0.231391498,0.050055149,0.142558915,0.208644636,0.120958387,0.108364435,0.156448791,0.171464647,0.291544235,0.381801904,0.055123346,0.074186427,0.14302737,-0.02379376,0.054642879,0.113230346,0.036197503,0.025367131,0.066422705,0.620138414,0.771064577,0.890351508,0.461573233,0.476991633,0.592606071,0.372554708,0.453720769,0.422933106,0.453279116,0.419143432,0.378975852,0.523202521,0.615205834,0.72678045,0.361722596,0.368495552,0.472769705,0.265643017,0.340280274,0.422317868,0.360701488,0.322520013,0.378584735,0.523747733,0.63574692,0.730886387,0.383498666,0.383922114,0.474437625,0.279685215,0.354292816,0.424767654,0.279685215,0.335982567,0.3801546
489.6,0,0.278038974,0.404751949,0.506306553,0.137811343,0.158157442,0.233593475,0.051258433,0.144051301,0.210636144,0.121585774,0.108800816,0.156970189,0.173404124,0.293969575,0.38493988,0.05641013,0.075634973,0.144904104,-0.022804274,0.055866828,0.114894064,0.036669789,0.025664745,0.066763392,0.622982329,0.7742517,0.894461282,0.463314613,0.478836919,0.59509175,0.373972788,0.455400313,0.424937747,0.454074786,0.419635473,0.3795972,0.525887215,0.6179871,0.730319994,0.363403106,0.370209045,0.475009787,0.266884105,0.341756972,0.424322669,0.361560993,0.323100542,0.379206605,0.526434491,0.638529422,0.73446707,0.385188717,0.385646026,0.476702534,0.280913735,0.355768345,0.426781363,0.280913735,0.336539185,0.380773738
489.7,0,0.280340151,0.407638007,0.510017159,0.139341455,0.15987318,0.235779532,0.052436659,0.145536397,0.212616983,0.122183711,0.109229464,0.157465434,0.175341247,0.29637745,0.388056864,0.057696789,0.07706539,0.146760188,-0.021826058,0.057081597,0.116536395,0.037103651,0.02592883,0.067082957,0.625785144,0.777416226,0.898535434,0.465040638,0.480659918,0.597565674,0.375367093,0.45707365,0.42692097,0.454862841,0.420080393,0.380193349,0.528545529,0.620737837,0.733847436,0.365062977,0.371903192,0.477256094,0.268107332,0.343216406,0.426307137,0.362391899,0.323652109,0.379804576,0.529092381,0.641316448,0.738019533,0.386865804,0.387353554,0.478946515,0.282140036,0.357238984,0.428774216,0.282140036,0.337077277,0.381371441
489.8,0,0.282664414,0.410535545,0.513748292,0.140866226,0.161604062,0.237978976,0.053637801,0.147035346,0.214619793,0.122799279,0.109642111,0.157961164,0.177285335,0.298810175,0.391203858,0.058966722,0.078506452,0.148638294,-0.020842519,0.05830448,0.118197661,0.037566788,0.026198867,0.06739817,0.628616138,0.78061542,0.902649511,0.466787374,0.482513433,0.600062,0.37677583,0.458766171,0.428943443,0.455657283,0.420541824,0.380779714,0.531245814,0.623512711,0.737402719,0.366735812,0.373610864,0.479504059,0.269332618,0.344682536,0.42831784,0.363231318,0.324200626,0.38037904,0.531785139,0.644106154,0.741607273,0.388567411,0.389067868,0.481218061,0.283371575,0.358706653,0.430806982,0.283371575,0.33760579,0.381959448
489.9,0,0.284991881,0.413449127,0.517508431,0.142420974,0.163337966,0.240201021,0.054851315,0.148548261,0.216633973,0.123412492,0.110054059,0.158448434,0.179251465,0.301245886,0.394371718,0.060267495,0.079961999,0.150533864,-0.019842671,0.059542141,0.119874611,0.038013913,0.026480151,0.067725304,0.631472173,0.783812797,0.906763197,0.468547651,0.484377468,0.602579833,0.378215118,0.460482929,0.430957486,0.45646435,0.421001133,0.381386672,0.53394508,0.626293707,0.740982774,0.368442769,0.375350665,0.481786776,0.270577564,0.346170118,0.430324245,0.364063232,0.324762594,0.380989591,0.534484311,0.646930159,0.745224126,0.390273638,0.390814894,0.483520267,0.284628108,0.36021137,0.432835964,0.284628108,0.338152444,0.382571983
490,0,0.287330489,0.416359041,0.521248229,0.1439575,0.165062202,0.242412713,0.05605438,0.150045458,0.218651561,0.124003392,0.110454765,0.158931163,0.181192663,0.303671981,0.397517063,0.061544368,0.081406686,0.152415046,-0.01885589,0.060777971,0.121551652,0.038450326,0.026721743,0.068021722,0.634308947,0.787018805,0.910878571,0.470285192,0.486229882,0.605084722,0.37963949,0.462169792,0.432972707,0.457245908,0.421444175,0.381952067,0.536616863,0.629083645,0.744549276,0.370113036,0.377064441,0.484052348,0.271809889,0.347648722,0.43234242,0.364902208,0.325289377,0.381554489,0.537164278,0.649729254,0.748807162,0.391966499,0.392530152,0.485790946,0.285863063,0.361684177,0.434866668,0.285863063,0.338657046,0.383128819
490.1,0,0.28967213,0.41927387,0.525010095,0.145504052,0.166792349,0.24463843,0.057259023,0.151556887,0.220673098,0.124596667,0.110836543,0.159391733,0.183144306,0.306107406,0.400681009,0.062835233,0.082861695,0.154307399,-0.017858865,0.062000179,0.123219342,0.038885017,0.02696521,0.068302993,0.637166104,0.790238818,0.915029666,0.472044549,0.488081096,0.607600401,0.381074827,0.463875993,0.43499118,0.458032835,0.421883245,0.382522729,0.539327115,0.631870266,0.748131065,0.371801639,0.378795083,0.486326683,0.273055542,0.349126381,0.434365489,0.365720057,0.325832607,0.382125531,0.539870928,0.652552058,0.752422803,0.393675803,0.39426885,0.48807884,0.28710813,0.363179249,0.436902908,0.28710813,0.339185213,0.383710361
490.2,0,0.292004086,0.422184275,0.528789158,0.14705334,0.168544356,0.246866517,0.058480341,0.153071022,0.222703678,0.125180998,0.111230692,0.159851188,0.18512319,0.308562207,0.403857868,0.064138487,0.084309633,0.156212858,-0.016862886,0.063247237,0.124914065,0.039333966,0.027215079,0.068603099,0.640019047,0.793437853,0.919163176,0.473812595,0.489947353,0.610135219,0.382513764,0.465601733,0.437043902,0.458802506,0.42230669,0.38310597,0.542020807,0.634674322,0.751721629,0.373498603,0.380518208,0.488617002,0.274313689,0.350632336,0.436398505,0.366548973,0.326364639,0.382711473,0.542575619,0.655379998,0.756054064,0.395384931,0.396013502,0.490386815,0.288373406,0.364671028,0.438946744,0.288373406,0.339712384,0.384289863
490.3,0,0.294343522,0.425104373,0.532551119,0.148594002,0.170278084,0.249095969,0.059669115,0.154579736,0.224727212,0.125759153,0.111600855,0.160298382,0.187078389,0.310982674,0.407026023,0.065422377,0.085763559,0.158107509,-0.015865831,0.06448359,0.12659494,0.039744065,0.027428058,0.068860068,0.642880858,0.796637891,0.923306465,0.475558935,0.491809564,0.612651084,0.383934615,0.467298244,0.439060296,0.459568214,0.422720327,0.383636638,0.544727784,0.63746184,0.75531791,0.375186568,0.382246536,0.490891939,0.275548865,0.352105497,0.438417559,0.367360474,0.326878001,0.383241741,0.545293381,0.658190518,0.759656347,0.397080666,0.397746335,0.492666729,0.289611049,0.366162831,0.440979958,0.289611049,0.340186681,0.384823626
490.4,0,0.296714647,0.428060027,0.536370898,0.150166429,0.172046453,0.251352065,0.06090236,0.156115172,0.226785934,0.126352706,0.111982269,0.160749242,0.189037123,0.313455022,0.410235595,0.066733633,0.087241965,0.160030721,-0.014849702,0.065730674,0.12829884,0.040177082,0.027687514,0.069155874,0.645770449,0.799902495,0.927493833,0.47733966,0.493703044,0.615214006,0.38538962,0.469043614,0.441133532,0.460351998,0.423152959,0.384201075,0.547468596,0.64028561,0.758955103,0.376912986,0.384009901,0.493223614,0.276817878,0.353618281,0.440482267,0.368184809,0.327405619,0.3837991,0.548024584,0.661060396,0.763328925,0.398819906,0.399516376,0.495012862,0.290891259,0.367683797,0.443059192,0.290891259,0.340700628,0.385389247
490.5,0,0.299049891,0.43099857,0.540180332,0.151728691,0.173794068,0.253617201,0.062126541,0.157641514,0.22883628,0.126932151,0.112349721,0.16117673,0.191012977,0.315911407,0.413434364,0.06803266,0.08870283,0.161953405,-0.013842804,0.066983392,0.129998451,0.040595486,0.027906531,0.06942788,0.648655003,0.803151344,0.931682436,0.47910907,0.495586148,0.617762596,0.386835905,0.47078406,0.443188653,0.46111603,0.423549701,0.384751074,0.550169413,0.643103071,0.762578784,0.378615572,0.385768795,0.495536499,0.278084828,0.355119633,0.442546827,0.369012944,0.327922644,0.384362663,0.550742765,0.663909875,0.766988766,0.400539937,0.401266235,0.49733997,0.292148872,0.36919921,0.445135652,0.292148872,0.341206084,0.385949186
