Wavelength (nm),N2 Baseline,0.02P DCM,0.05P DCM,0.10P DCM,0.20P DCM,0.30P DCM,0.02P DCM,0.05P DCM,0.10P DCM,0.20P DCM,0.30P DCM,0.02P DCP,0.05P DCP,0.10P DCP,0.20P DCP,0.30P DCP,0.02P DCP,0.05P DCP,0.10P DCP,0.20P DCP,0.30P DCP,0.02P EtOH,0.05P EtOH,0.10P EtOH,0.20P EtOH,0.30P EtOH,0.02P EtOH,0.05P EtOH,0.10P EtOH,0.20P EtOH,0.30P EtOH,0.02P MeOH,0.05P MeOH,0.10P MeOH,0.20P MeOH,0.30P MeOH,0.02P MeOH,0.05P MeOH,0.10P MeOH,0.20P MeOH,0.30P MeOH,0.02P Water,0.05P Water,0.10P Water,0.20P Water,0.30P Water,0.02P Water,0.05P Water,0.10P Water,0.20P Water,0.30P Water
610.829,0,-23.96084793,-24.50452892,-9.643638121,-7.565573527,-4.608067808,-2.554249635,-2.805282641,-3.85147758,-4.176904963,-5.683103001,-8.364640447,-9.866627525,-8.155801821,-8.993788568,-10.26214729,1.271445526,3.897245111,2.17813432,2.125763877,4.016268844,-23.0337309,-16.67674904,-13.0674722,-10.04189692,-9.298002648,-0.921699201,-1.645393736,-1.401929852,-2.569934138,-3.28138445,-26.04025055,-22.58985686,-17.14154837,-12.21138322,-10.05048613,-0.471271382,-2.71850122,-2.26747951,-2.58297355,-3.285630266,-0.760637917,-5.985297894,-13.16483842,-26.54914036,-35.52981175,-1.136766564,-1.780959383,-2.451916561,-2.381959589,-3.982687361
611.18,0,-27.57505543,-31.38986284,-14.171331,-10.41351289,-7.7671708,-0.457239334,-0.353000569,-1.417454765,-5.688678259,-3.187974246,-8.627049509,-9.935124561,-8.684010717,-9.98257076,-11.16301642,2.901817729,1.21641991,1.774430556,2.199839254,3.415312007,-27.40291392,-20.81559972,-17.42137815,-13.86397678,-12.38004713,-1.996364968,-2.469380956,-2.930324151,-3.720201477,-4.231085133,-29.09452814,-27.44045164,-22.3272539,-16.77173146,-13.69594166,0.76454647,0.329605398,0.327672634,-1.50113688,-1.158968511,-0.140137773,-3.568755446,-11.11682022,-23.59441346,-32.86512637,-0.241396334,-2.628193106,-1.357569957,-1.06115098,-0.813962789
611.531,0,-32.06512636,-36.68849046,-16.85236798,-13.48319257,-11.32656455,-0.999063179,-2.596113213,-0.379692377,-2.531897724,-4.141421727,-9.857707753,-10.04404915,-9.364735366,-11.02288906,-12.57768712,1.429848199,2.774838338,3.296792918,1.885749642,3.419463028,-28.8833255,-24.12954394,-20.42544263,-16.63883956,-14.70806891,-4.006312238,-3.326961856,-4.254274479,-4.033553708,-4.797417509,-31.31155746,-31.00140426,-26.51817642,-21.76747851,-18.83236582,1.606065066,-1.898520833,-3.319359392,0.166235873,-3.378230358,0.207793096,-3.313102061,-9.505877908,-20.52283449,-30.05151725,0.778625494,-2.126754835,0.964602703,-0.777598374,0.883117844
611.881,0,-34.8700594,-41.12078046,-19.26449386,-15.79787922,-14.22290123,1.666816491,-1.331145254,-1.232005886,-3.307748363,-5.25757428,-10.14814842,-11.50840424,-10.484465,-11.3522536,-13.79573066,-2.040013932,1.626344626,1.148977213,2.279199989,0.848839234,-31.50250826,-27.63410686,-23.8151278,-19.60564136,-18.2492213,-1.788151415,-1.975826649,-2.75833805,-4.38984407,-5.385466066,-32.89636677,-33.87457362,-29.46861228,-25.07890465,-22.01368348,0.308083182,-0.567532406,-0.929971187,-1.773164136,-2.002097935,0.044844901,-2.108656538,-8.22911961,-17.87094289,-27.20172083,-0.240061219,-0.401404848,-0.589559086,-0.415804407,0.296699484
612.232,0,-37.71344824,-44.35405029,-21.07412704,-17.56837315,-16.73067775,2.602682875,-3.505615395,-0.155532712,-4.953997816,-4.396097636,-10.57784913,-10.46508593,-9.71419916,-11.5708894,-14.19760324,0.185974546,1.587555363,2.448852045,1.815151211,1.653224528,-31.90316725,-29.38243806,-26.52951529,-22.28292489,-19.5577726,-1.69479259,-4.764067916,-3.21220964,-4.018444471,-6.01726326,-32.49602278,-35.67353311,-32.82235295,-28.4085028,-25.29158355,-2.583137993,-2.685110174,-0.716366367,-3.368384445,-3.170168857,0.616932342,-1.677714575,-6.564198446,-14.91076642,-23.92576903,-1.612932594,-2.06059102,-4.115517184,-2.380722768,-1.866974367
612.583,0,-38.14556558,-46.05737237,-23.07399158,-19.27479118,-18.57476912,1.14575444,-3.431939537,-1.001061588,-3.080506393,-3.149715589,-11.22197591,-9.72065896,-9.07341228,-11.5329354,-13.23086671,2.175217373,2.161294921,3.092441766,1.754626729,3.681029996,-34.41510856,-31.98753871,-29.75991638,-25.39678683,-23.97932157,0.738670706,-1.553040651,-4.046551446,-4.120490239,-5.480012075,-32.49098439,-36.64221178,-34.97095608,-31.01653926,-28.1321771,-0.309671467,-1.613135895,-0.054299677,-1.39396389,-0.559327501,0.856509212,-0.651826726,-3.953944925,-10.58266892,-19.85294293,-2.288515131,-3.708781572,-3.454286823,-3.453351427,-1.293987871
612.933,0,-40.08050377,-47.93437253,-24.22548378,-21.00305752,-20.39275361,0.235951027,-2.705775237,-1.869741808,-2.689752693,-3.031630535,-10.02919755,-8.483109075,-8.914633563,-11.21536713,-13.49546717,0.952163214,1.954214231,2.066213998,1.365736397,2.219775921,-33.14902282,-33.0908774,-30.82106042,-27.00654312,-24.64600959,-1.442648311,-4.333404832,-4.689273248,-4.009385826,-5.413814844,-31.83083252,-37.58352815,-36.58842375,-33.5642989,-30.65525658,-1.658954175,-0.787230176,-0.652419805,-2.055858148,-1.770979694,0.728895885,0.134315697,-2.464000336,-8.464447212,-15.97143478,-2.692347781,-2.02852213,-4.051467567,-3.782790458,-2.574241387
613.284,0,-38.00349061,-47.6779978,-25.1016236,-21.72611733,-20.81292696,0.459006125,-1.483464685,-1.960222428,-3.560911191,-3.566236676,-9.562941311,-9.209298896,-8.600462949,-10.86418492,-12.85250736,3.169600657,4.010178672,3.234746284,2.195008781,3.188213694,-32.3657826,-34.37575694,-32.65157889,-28.48977667,-26.70159808,0.512872441,0.107703213,-1.644479454,-1.387582964,-3.10662618,-29.07131106,-36.55073876,-37.68011012,-34.93791622,-32.6082159,0.492819466,-0.750104191,-3.186642539,-0.770908521,-1.934329915,0.862289259,1.306818622,0.511524039,-4.868443564,-12.32021774,-1.467248358,-1.709299786,-1.960730455,-2.888538433,-2.006688739
613.634,0,-35.09844889,-48.43460975,-25.42497303,-22.51208872,-21.7885715,0.363956429,-0.670081472,-2.573623804,-0.958412242,-1.988954841,-8.213826597,-8.102211616,-7.62099634,-9.673945986,-11.43651964,1.863726172,3.002804246,3.195873864,2.173878955,3.446505015,-31.21499918,-34.81748913,-33.62829361,-29.77079775,-28.36274719,-0.439268646,-3.271742961,-2.439135944,-3.30781723,-4.423671678,-26.4690028,-35.77218607,-37.93660651,-36.34134751,-34.2966866,-2.519212299,0.217266492,-2.705773747,-0.306850622,-1.269430431,0.999202535,2.83745258,2.198206406,-2.126399806,-8.037669498,-3.729453031,-3.04149186,-2.841516095,-4.54114634,-5.858313929
613.985,0,-35.12871129,-48.26510365,-25.48381781,-23.1855394,-22.48608834,1.116308496,-0.173410845,-0.92326983,-3.455639854,-1.507658026,-7.037848752,-6.128224661,-6.644936205,-8.82473427,-9.884671424,3.501766425,3.069242944,3.41615175,4.403011989,2.633066394,-29.32185962,-34.77928574,-34.6972791,-31.43488864,-29.28464322,-0.86610731,-3.011848825,-4.574507702,-2.427794707,-3.729254842,-23.96739003,-34.70075621,-37.53352443,-37.24515838,-35.54258144,0.969825475,2.502640279,-0.071015577,-2.11661555,-1.781673386,0.939747528,3.51902458,4.392713962,0.734708895,-3.619150505,-3.566131877,-4.569999299,-4.731812857,-5.712953656,-5.201929296
614.335,0,-32.95623978,-47.36455511,-25.16329471,-23.14871082,-22.72842271,1.610103715,0.58834094,-0.722788368,-1.200293386,0.076549003,-5.035174948,-5.35325965,-5.467456045,-6.441436849,-8.156321205,0.131179501,0.342570264,0.851997796,-0.30510861,0.67896063,-26.98903709,-34.67067133,-35.47312821,-32.27228934,-30.22969488,0.20621254,-2.238066468,-3.380545872,-5.873486742,-5.853137237,-20.47264459,-32.25208661,-36.64303066,-37.40901372,-35.84455614,-0.538556556,-0.068127838,-1.094911677,0.801868649,-0.346305398,1.175866619,3.573075947,4.509939107,2.706935559,-0.465340215,-2.419132473,-4.450343882,-3.641505267,-4.480530766,-3.818118142
614.686,0,-28.81918375,-45.36134412,-24.67997534,-22.91704214,-22.59803836,0.716809096,-0.452040651,-1.891691856,-3.618750855,-2.228732072,-3.912250639,-2.930919471,-3.245816696,-4.963640305,-6.569159164,1.740225085,1.060936869,2.290536157,0.259822589,1.060034931,-24.33597615,-33.59764451,-34.95487918,-32.62689256,-30.63219411,-0.661658828,-0.95891935,-2.259921685,-3.154388765,-4.632698785,-17.7776535,-29.85049958,-34.80763522,-37.6953004,-36.85806613,1.100095304,-0.484724943,-1.537499338,-0.721991317,-1.24463917,1.191083448,3.085989702,5.285916317,4.801357486,2.827228778,-1.530979851,-3.719208208,-3.567372764,-3.199913803,-3.196212112
615.036,0,-24.92664866,-40.3568779,-22.98912839,-21.44562677,-21.83672125,-1.859729931,-4.719319813,-5.124087731,-4.643848521,-5.840675974,-2.385878784,-1.794971913,-1.715427373,-3.39841742,-5.032125888,1.989065745,2.589277305,2.875543878,2.745416884,1.296464659,-21.01637646,-32.75795196,-34.40274426,-33.40905366,-31.98732284,-2.874255973,-2.912629222,-5.028016832,-4.564796905,-5.471178015,-13.66882651,-25.72307552,-32.45741327,-36.20328945,-36.12436759,-0.414969661,-2.750365029,-3.895063602,-2.041861009,-2.24615882,1.234362445,3.984205357,7.830959752,8.496308314,8.214777085,-3.010104638,-2.768703374,-4.495012978,-4.362461026,-5.82360143
615.386,0,-19.5655327,-35.13300895,-21.45345201,-20.21312055,-20.51458512,-1.374387639,-2.93780473,-3.828167037,-2.383603359,-5.621595409,-1.916833394,-0.904637247,-0.426116195,-1.148291915,-3.083573344,-1.353165162,0.225975767,0.962507912,0.236483359,0.650720145,-16.60691918,-30.7242733,-33.86248071,-32.37905362,-31.51124741,-1.966403423,-5.032694782,-4.267489727,-2.119658249,-4.920882275,-9.150828441,-21.60951145,-28.37428289,-33.92222712,-34.67121088,-1.306342837,-0.414009586,-2.3327457,-0.35159674,0.122137745,0.500525481,3.874485423,9.190727757,10.38161999,10.04317105,-1.396919947,-2.455594241,-2.239824721,-2.403496184,-3.008695414
615.736,0,-16.31662415,-31.43592226,-19.79644249,-19.06292715,-19.61273266,0.057421657,-0.907849871,-1.831065239,-2.111378426,-3.674986073,-0.993563197,-0.017603402,0.912138026,-0.117524406,-1.687037688,0.772142576,1.143490942,2.181027717,1.250335479,2.056312159,-11.37062048,-28.59966602,-32.84472458,-32.58236685,-31.12186532,0.83762923,-2.349441717,-2.930415576,-3.302186121,-4.800817481,-6.815568155,-18.1176371,-25.62715316,-32.14994018,-33.72773096,-0.10055927,-1.04730569,-0.716962556,-0.486256131,0.65429423,1.107778746,5.729544658,12.3609725,17.19066197,17.94933398,0.362763171,-1.102935433,-0.247939156,-3.72533627,-3.935000755
616.087,0,-12.6243892,-26.09211887,-16.97313854,-17.15221043,-17.77881264,0.74719581,0.416643344,-0.823004456,-2.681168062,-3.897756892,-1.124599936,-0.679348346,1.213620683,0.73607278,-0.076222453,1.865800747,2.15757704,2.618913654,4.722009643,3.602185104,-7.78516366,-24.92586375,-30.58911525,-32.02945161,-30.65682729,-0.534985656,-3.385292506,-3.380929855,-4.331364531,-4.62546953,-1.6121947,-12.96586588,-20.54140339,-28.88798603,-31.15278407,0.999793025,-0.31261024,-1.298800196,-0.545945179,-0.961587276,1.752178093,7.170218141,14.02195753,23.50617751,25.21493956,2.061332204,-2.128579868,-2.715197388,-2.812340108,-2.203933567
616.437,0,-6.96195586,-19.43969039,-13.93274734,-14.98328622,-16.13456228,0.30262924,-1.347798983,-2.78770781,-0.503834156,-3.976917139,2.659696088,2.307137929,3.727162993,2.937976526,3.00282154,2.303858257,4.800843246,3.508969061,4.795480388,1.7424181,-2.203680905,-20.6668805,-28.04251776,-30.77211038,-30.44540178,-1.754266106,-2.230889865,-2.899678586,-4.441718553,-5.000947161,2.275315789,-8.76575049,-16.67512112,-25.77732624,-29.65441814,0.26087538,-2.161149306,-1.082847087,-1.346514314,-0.271847988,1.647398593,6.962154089,14.31157422,23.87652875,30.00926333,-0.25447637,-2.101574513,-2.884573839,-3.300123267,-4.289499434
616.787,0,-1.655157822,-14.21040989,-10.17187341,-12.72028996,-13.88834222,1.044653906,-0.552742477,0.683890298,0.372758462,-2.408946203,5.376790918,4.70318519,4.371719406,5.34747358,4.973810832,3.006380176,3.739730042,4.222252998,3.312151965,5.053898156,3.880069865,-15.86609113,-25.17058504,-29.66599247,-29.29777782,-1.040641797,-2.677026703,-4.379844723,-4.760034232,-4.119468781,8.306303357,-1.505779489,-11.08110081,-20.3240787,-25.52590664,-2.217553373,-1.893964925,-0.261579633,-2.350621982,-3.148841058,1.429952887,6.614793857,14.51670051,25.62631319,32.80244361,0.065880087,-2.869881429,-3.156335924,-3.924089876,-4.480989434
617.137,0,4.499103552,-7.624775561,-6.903153627,-9.953663508,-10.73686024,0.672701714,-1.212889553,0.143622823,-0.228221732,-2.094952204,6.310113752,5.373158343,5.355940211,5.564575019,6.482754566,3.007109033,2.94553523,4.499477005,4.273642651,3.474840472,8.802338192,-10.21672892,-21.8844348,-27.02798829,-28.60740302,1.089245072,-3.231161392,-4.098924779,-2.814207448,-4.429386573,12.57261192,4.236774334,-5.217551975,-15.08348828,-20.690475,-0.834557724,-2.020913237,-2.840333034,-3.066575076,-0.731263635,0.491056924,6.264492127,15.08039727,29.37283453,37.2598943,0.730701412,-1.185984105,1.617940387,-2.268509475,-1.795169698
617.487,0,10.25435175,1.962681049,-3.137433352,-6.29583099,-7.554507631,0.071157481,-1.534848928,-1.215836187,-2.273391826,-3.273184333,8.893758154,7.482608118,6.473292732,7.898808186,8.858380379,2.393637436,1.326594994,3.131168586,2.469649701,2.175148982,16.63239453,-2.499546452,-15.98859022,-23.59183482,-26.26148148,0.917009895,-4.068309429,-1.79260405,-3.449480513,-3.989675075,17.40533138,10.77122519,2.111449123,-8.889462275,-14.48101324,0.477105509,-0.590376982,-3.284746277,-2.649174484,-2.319916058,1.489028499,6.836896474,18.99336982,34.36886541,45.31050228,-3.870390733,-2.731228325,-4.798836706,-3.339992338,-5.139353969
617.837,0,16.42759993,10.10096341,1.192336545,-2.310064079,-3.618138872,-1.496114729,-2.318248427,-0.989597626,-1.188031321,-2.338336924,8.998146258,9.391992233,7.743143643,9.213567463,10.54369201,1.126332528,0.879208112,2.498055699,1.357852996,5.092335737,22.32246267,3.478354821,-9.193994402,-20.22648517,-23.93026589,-3.073730937,-4.089662537,-6.977597513,-7.768410623,-7.146600723,24.36842566,18.67089856,11.95679684,-0.513678732,-7.405332475,-0.995138884,-2.020957147,-1.817534079,-3.618413638,-2.660966563,0.804969055,5.423337412,15.0788693,34.05159303,45.29090227,-4.303244819,-1.963015699,-2.779087121,-6.26546471,-6.493433352
618.187,0,25.22349513,19.14790853,6.545451097,2.231678826,1.374273294,-2.372088981,-1.433152995,-1.460280031,-4.555932777,-4.990082779,10.25084578,9.311728174,9.595619518,10.73815146,12.71800831,1.613694276,0.68681572,1.302153436,3.22222591,2.839268527,26.90303643,10.60502805,-3.282422827,-16.18427761,-21.6742555,0.279779888,-2.642784858,-2.622866856,-4.797887949,-4.49732406,28.69677035,25.03726235,19.00350043,8.756047507,0.133295687,-1.138398607,-0.301053216,-2.75166275,-2.453242104,-4.307010347,0.923504868,5.610227719,14.60152443,31.85741247,47.38411543,-4.571719091,-3.195606376,-3.424116222,-4.77380387,-5.890719566
618.537,0,28.56615801,27.52538807,9.832246162,5.957723544,5.734609204,-0.786293238,-2.521244087,-2.68114928,-2.358879715,-5.241740232,12.98776143,11.02312769,11.13722637,13.06575835,14.22599282,1.020846273,-0.75491609,-0.470352704,-1.808747354,0.976946687,32.07213385,18.82836469,4.188781581,-10.31646019,-18.01981419,-0.230189872,-3.615770341,-1.562864884,-2.334895632,-4.226516539,31.12234892,31.92836416,27.03823941,15.1947088,7.707464052,-0.671777782,-1.545466475,-3.09179952,-3.826775046,-3.613598718,0.481207309,3.822988208,12.30192501,27.71775017,41.35543687,-2.514185079,-2.117994873,-3.783218436,-3.797792357,-3.315934439
618.886,0,31.95803203,36.28855209,14.10419522,10.28260429,10.36449149,-0.697865762,-1.990237961,-2.371525531,-1.76882062,-5.021096429,11.96614925,10.46222956,10.56355407,13.81594252,14.96790799,0.895121247,-0.509320028,-1.557369325,1.649018121,-0.963962877,36.69036696,24.05919999,11.86976413,-5.237029759,-15.24188023,-1.101972836,-3.632166054,-3.092647144,-5.333179624,-3.310165733,37.53720987,38.13688442,34.88818521,23.69409047,16.94466202,-1.085205002,-2.649711952,-4.061129896,-4.310706151,-5.833914101,0.184716351,1.331045199,7.693235064,22.25862374,34.87924284,-3.242411677,-3.017965977,-3.551851692,-4.423286257,-3.180365828
619.236,0,37.92966374,44.28886448,19.86321148,15.19753367,14.53419828,-1.275726228,-3.234694983,-5.009795417,-4.607544048,-4.800241718,11.58836381,10.73097817,11.31132815,13.40519747,14.45596371,1.827865949,1.389320541,1.369828293,1.140869813,3.396297921,36.08130732,29.58515932,17.08998284,0.283269602,-10.91940028,-1.969457843,-4.338490579,-4.470540739,-4.765821237,-4.867652457,38.21150046,43.8488332,40.77105381,32.6197004,25.58401401,-2.17963439,-1.237010258,-4.267434041,-3.836460598,-6.113079339,0.02486021,0.925077805,5.875730364,17.28414656,28.79269485,-0.374358349,-2.150524263,0.562439068,-1.599401126,-0.592905036
619.586,0,41.10546491,48.58031908,24.82475715,19.41421071,18.54274685,1.410779305,-1.981306118,-4.00636092,-2.696041554,-2.015332872,11.78567731,11.26883605,10.73127209,14.53071588,15.88710315,1.768111199,2.44030866,1.705553117,2.648332398,2.759137496,34.03358448,33.16249321,20.5249534,3.272639594,-8.080562698,-2.934221199,-3.878956656,-2.981363451,-5.713782729,-5.903178794,37.26038228,46.44180627,44.78938805,37.50031095,30.90868314,-0.28152164,-1.731565312,-1.608589039,-2.499053553,-1.724637072,0.303698187,0.494707412,3.731691499,10.14363086,24.13541786,-1.119135685,-3.350645458,-0.953689761,-3.624459681,-3.099004401
619.936,0,40.75812084,51.06144373,27.20577698,22.72647301,22.732509,-0.104512074,-4.476647959,-6.326198415,-3.313801631,-3.749278098,10.80550983,10.67498035,10.64491003,12.62757404,14.53877811,1.260593902,2.809244516,3.350718969,-0.060678334,0.655975493,32.96445457,35.63200392,26.05099638,8.970733984,-4.284571521,-2.204041309,-2.284588254,-4.010510408,-5.674071745,-8.021079482,36.13806697,48.57499004,48.88509159,42.74872083,37.61626138,0.945649618,-2.483584567,-1.771561685,-2.068104502,-3.112930055,0.033550734,-0.930854951,-0.785290659,4.96205447,15.31273873,-3.298086712,-2.866136762,-3.000097437,-4.701834383,-5.949085379
620.285,0,37.90945567,54.13441623,30.10599772,24.49309183,25.53530978,-1.909694705,-2.863365931,-3.933865802,-5.898446448,-5.634937926,9.095516225,8.901402495,8.565515101,9.873142387,13.04406556,2.346393937,3.520845008,3.948340793,1.912046474,3.365825786,31.36395639,37.49674087,30.49469084,15.23709686,0.873511174,-3.249162184,-4.747009139,-5.2301629,-6.182470211,-6.326045608,33.27489721,47.53369979,52.02254461,48.42386847,42.80519014,-0.459827322,-1.744867457,-3.964918137,-2.559155122,-2.67131997,-1.389143367,-3.683346154,-4.526224534,-2.789443095,6.228773127,-4.528939341,-2.358037911,-4.889967888,-6.960708434,-5.079587697
620.635,0,34.89492876,56.25817051,31.85402561,27.66862531,27.90847808,-1.530746078,-4.760406895,-4.533940504,-4.662317771,-7.10437572,4.999380908,5.656376197,6.407054253,7.898813049,9.427121664,2.262531613,0.833677536,0.678861101,0.467079391,1.510864946,25.91426588,37.6378107,32.6430457,19.4660638,4.832705398,-0.867811334,-3.460511115,-2.649158224,-4.27109304,-2.727263023,30.47537532,46.09675895,52.81448996,51.60357278,48.15069419,-2.440063492,-3.823249996,-6.606204011,-5.26927911,-5.244437101,-1.808975773,-4.681763665,-9.428663451,-8.792948924,-4.40054771,-3.767538822,-3.460872524,-3.830179049,-4.61583114,-4.746115747
620.985,0,33.42923919,57.17633757,32.51007494,29.74375242,30.20735298,-0.525639469,-5.384168272,-5.071615301,-4.693217539,-8.152614463,2.910798429,3.984491699,4.933157106,6.018032165,7.718035704,0.724196798,0.937143225,0.857810243,0.766786084,2.018815636,23.42965173,37.47200839,35.7588605,24.32560137,11.35831757,-3.115014168,-2.814492997,-4.097029881,-5.317792002,-6.307928341,23.407612,40.40881561,48.56721206,50.50059022,48.14156082,-0.197124415,-2.944886625,-4.471447807,-3.808795906,-4.659347926,-2.057344655,-6.160691409,-12.42100689,-15.46366051,-11.60939565,-4.80104504,-3.568447754,-4.362338831,-4.464680234,-5.978818661
621.334,0,24.98810657,50.7945011,30.6157769,28.12439422,29.39321469,0.265831299,-1.942894998,-3.190031918,-3.263376345,-4.276227956,1.764808965,1.594402854,2.718625751,4.077102296,4.516832529,1.023908023,0.197334574,1.540384286,0.932582052,0.329771914,17.35225615,34.32539339,36.5594125,26.48072305,14.60609915,-1.057963121,-3.266916954,-2.925155604,-3.16742345,-3.589105811,16.76561833,33.63562484,43.51678999,47.9096038,46.44146179,-1.550760605,-2.965226689,-3.68920551,-3.058835891,-4.312829058,-1.184570735,-6.818336615,-13.61519262,-19.56540994,-18.23804532,-1.092548682,-3.167593354,-2.500589568,-4.614234811,-5.350285515
621.684,0,20.28619352,44.39864663,26.87682254,27.3079997,26.85532968,-0.552665691,-0.996696287,-4.385485994,-5.499470222,-4.702068533,-0.375238446,-0.842672861,0.401508838,0.336176581,1.58322954,1.940160736,2.359947419,2.147126983,1.371240089,3.029867595,15.22361258,32.60897605,36.27980521,29.92871481,19.23686716,-0.689907493,-3.320816,-3.419349285,-5.523215233,-6.164263246,9.150534415,25.37699123,36.34758546,44.06987611,43.55343337,-2.052720188,-2.692049499,-2.946471655,-4.806767759,-6.729769811,-0.458013415,-5.97878208,-13.36697543,-21.01966823,-21.52139504,-1.389290664,-2.243416597,-4.862604457,-4.202957144,-4.81462377
622.033,0,10.38709236,34.56173633,22.46894599,22.89052236,23.39812724,0.598259447,-3.232590028,-4.168537153,-4.086865405,-2.663110149,-1.915770577,-2.447287586,-0.897733066,-1.32742024,-1.17560839,0.788799413,3.061255122,3.249964242,2.002930112,4.855639878,8.382575962,25.22540736,32.36725614,28.34156897,19.32809284,0.92674481,-0.272386451,-2.373786878,-2.484248551,-5.115701446,2.059651429,17.29531842,27.5843972,35.63212514,37.7349231,-1.606043008,-1.620766091,-3.757716473,-4.43678948,-5.501992874,-0.737541086,-6.921814584,-15.28658101,-23.70301613,-26.6133802,-2.385611255,-5.168250397,-4.399851911,-5.744534911,-5.813643134
622.382,0,2.928229356,22.96218318,17.1916207,19.51582949,20.54766967,0.400788069,-2.704599818,-4.446422551,-3.834777886,-3.406920016,-3.645215459,-3.572890664,-2.388522096,-2.302252064,-3.041178731,0.578321622,1.775808402,2.160537375,1.943752453,1.199029123,0.279631629,17.49558558,24.94694726,22.95288272,19.10878615,-2.300388825,-2.536739906,-4.832338986,-6.305527536,-6.718357893,-4.948795374,6.176548747,18.15890036,25.27917976,29.15810411,-1.231862486,-3.210331202,-4.105956337,-3.65325981,-7.219364202,-0.985197609,-6.931258177,-16.32771569,-25.49065687,-29.41931141,0.508937167,-3.380550434,-2.987604936,-4.871132509,-4.244650984
622.732,0,-5.180420337,12.91004122,11.59671282,14.75751313,16.50034744,-0.519486264,-3.328338982,-2.211133902,-5.321140481,-4.252754726,-5.066718468,-3.981989257,-2.808373156,-4.924029212,-5.064339638,4.034813325,4.421341562,4.624040345,3.515379382,3.741049521,-3.3621488,12.07301613,20.54293927,21.20131884,18.38098784,-4.154039176,-4.585599908,-4.326517253,-8.51519826,-7.405591169,-11.45757779,-1.437119518,8.802503757,16.93085641,20.28696202,-2.002716589,-1.900453171,-3.567857054,-4.869976469,-4.480343568,-1.18878186,-6.37671563,-16.61874301,-24.96753534,-30.94852775,-2.761665227,-2.897431858,-2.575873237,-2.531387018,-3.953445836
623.081,0,-12.29480801,-0.016856706,5.067990504,8.987720241,11.35326764,-1.021859006,-1.277132725,-3.434760563,-4.262530763,-3.744287452,-6.792792241,-5.099029553,-5.260540842,-5.356686786,-7.508299913,-1.155578595,-0.023877231,2.316658594,-0.31454424,0.561483587,-10.55157054,3.848321553,12.94519807,16.83836758,14.00648548,-1.384212262,-3.016421678,-4.68105235,-5.301469594,-5.753896068,-17.55538552,-10.29654642,-0.195904316,8.378897444,12.16756416,-2.177735657,-3.658040861,-3.891861143,-5.127060969,-3.941837997,-1.440833736,-6.985259282,-16.06590777,-24.14607029,-32.21719172,-2.887792516,-4.710731463,-5.075598844,-3.975460781,-6.734864714
623.43,0,-15.97738268,-6.172118543,0.852996489,4.855148854,6.457459786,0.450801282,-0.452331645,-3.122651507,-4.103067777,-3.391284909,-6.828100229,-5.738359796,-6.335655401,-7.06781014,-7.575365197,-2.961747976,-1.41476231,-1.001198567,-1.767321122,-1.930405796,-15.55760364,-2.976378979,5.837959902,10.77402819,11.52542237,-1.41898573,-5.13218037,-5.072127504,-3.197564461,-4.050226034,-21.6506322,-15.01953391,-7.259686019,1.681149921,5.988899781,-4.812615127,-7.499916271,-5.686463857,-4.970471672,-6.410270723,-0.620157687,-5.322528917,-13.83161939,-23.60475156,-31.15925045,-1.573787846,-2.9552301,-3.507153837,-5.195301722,-4.851489608
623.779,0,-20.89692646,-14.68458834,-3.892938164,0.68336334,1.369098341,0.85231209,-1.628444979,-3.895598373,-4.278381335,-4.785703542,-7.237798629,-7.275423768,-7.514010209,-8.902340458,-9.302399715,-0.375255131,0.35422886,-0.181025649,1.482268862,-0.541523556,-19.79889877,-9.407460193,-0.843174635,5.463383556,7.311749064,1.087879628,-2.792396398,-4.852771081,-2.852136101,-2.918887506,-25.8595899,-21.40206033,-13.78283164,-6.177985608,-1.821130072,-4.950818017,-6.167344672,-6.909997886,-6.953490836,-6.021277151,-0.796530524,-5.864655876,-12.8166436,-22.67483083,-30.87079896,-1.164882744,-0.188099132,-3.401360544,-2.475933131,-5.061745953
624.129,0,-23.93045277,-22.78495391,-8.084058969,-3.749312661,-3.005896512,-1.392908163,-2.530846054,-3.713413198,-4.001666303,-6.239720684,-7.860960121,-7.601830841,-8.098017256,-9.117359191,-10.95895318,1.405827435,1.927444649,0.070937268,1.347362654,-0.346946719,-22.55177021,-13.95195043,-6.690428036,1.8774928,3.50158323,-0.666828148,-4.766392698,-5.151086424,-4.908258143,-7.748925137,-28.1938218,-26.16074653,-20.13802302,-11.94375939,-8.013778769,-6.309656248,-7.077320755,-5.417896224,-6.605857463,-6.052217577,-1.091475334,-4.019494303,-10.99104635,-20.94650669,-30.04025847,-3.541781868,-3.670935358,-5.330327074,-5.813993715,-7.319631276
624.478,0,-27.23935263,-27.96569998,-12.13578831,-7.97231091,-7.271026139,0.049839033,-2.488816769,-4.267825823,-5.207541315,-4.743262565,-7.784113071,-8.003954795,-8.079118672,-9.720310642,-11.59272284,1.333368168,3.185197373,2.256559002,2.606035204,0.74647939,-25.61069151,-19.1102164,-12.43373401,-4.654252506,-1.870965737,-4.78203833,-5.36549315,-7.967328661,-8.000897295,-9.125339949,-30.0280856,-29.69885436,-24.54287929,-17.44093631,-13.09879837,-4.203968512,-4.960529431,-6.867523187,-4.249103144,-4.618017611,-0.802997087,-3.271088739,-9.020834065,-19.47874041,-27.74021751,-2.945773287,-3.517745182,-1.025476053,-6.04761876,-4.951435365
